Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL,Frequent Words,Job Description
Project Manager 計劃經理〈才藝學校〉〈沙田、元朗〉,Heep Hong Society,,False,Sha Tin District,Construction,,2024-08-10,77991740,https://hk.jobsdb.com/job/77991740,[],職責：負責領導、策劃及管理項目的服務運作資歷：須為註冊社會工作者及持認可社會工作學位具最少 5 年項目及行政管理工作經驗具特殊需要兒童服務工作經驗，將獲優先考慮有意者請將履歷表及要求待遇經JobsDB 網上申請。(申請人所提供的資料將予保密及只作招聘有關職位用途。)
Product Manager,Heals Healthcare (Asia) Limited,,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-08-13,78028016,https://hk.jobsdb.com/job/78028016,['Heals Healthcare'],"About Us:  Heals Healthcare (Asia) is a dynamic and fast-paced company specializing in innovative healthcare solutions. Our team thrives on driving change and delivering high-quality services to our clients. Our fast-paced setting offers unique opportunities for those who are adaptable, tech-savvy, and have a can-do attitude. Join us if you are excited by the chance to make a significant impact in health cross industry in Hong Kong and Southeast Asia Role Overview: Are you a driven, adaptable professional with a passion for excellence and a knack for thriving in high-pressure environments? We are seeking a Product Manager to join our dynamic team in Hong Kong. Key Responsibilities:Collaborate with cross-functional teams to define, build, and launch new products and features.Translate high-level business requirements into detailed functional specifications.Prioritize and manage the product backlog, ensuring alignment with business goals and customer needs.Monitor product performance, gather user feedback, and make data-driven decisions to improve the product.Ensure that the products developed are not only built to specification but are also desirable and useful to end-users, focusing on post-launch usage and engagement.Qualifications:Education English proficiency: Good command of written and verbal English.We prioritize skills, experience, and personal traits.Preferably, Candidates with Medical or Insurance experience Personal Traits:Adaptability and resilience: ability to thrive in a fast-paced, high-pressure environment, quickly adapting to changing directives and priorities from leadership.Proactivity and self-direction: Strong problem-solving abilities with a proactive mindset, taking initiative and working independently to achieve goals.Drive and accountability: High standards for yourself, strong drive, and desire to succeed, with a commitment to taking responsibility for your work.Continuous learning and growth mindset: Eagerness to learn, willingness to acquire new skills, and always looking for ways to improve and growIntegrity and strong work ethic: Demonstrating honesty, transparency, and a strong sense of ethical behavior in all actions.Positive attitude and interpersonal skills: Maintaining a positive demeanors, with excellent communication and interpersonal skills to collaborate effectively with team members and stakeholders.Skills:Organizational and multitasking abilities: Exceptional ability to manage multiple tasks and projects simultaneously with efficiency.Technical Proficiency: Tech-savvy.Communication excellence: Clear and effective communication, both written and verbal, to articulate ideas and coordinate with various teams. Why Join Us?Innovative Environment: Be part of a forward-thinking company that encourages innovation and continuous improvement.Professional Growth: We provide opportunities for professional development and career advancement.Dynamic Team: Work with a team of passionate, driven professionals who are committed to excellence. "
Business Analyst,ESD Services Limited (ESDlife),3,False,"Hung Hom, Kowloon City District",Information & Communication Technology,,2024-07-17,74019398,https://hk.jobsdb.com/job/74019398,"['Information System', 'Information Technology', 'presentation & communication skillsExcellent command', 'ChineseAble', 'the Hutchison Group of Companies']","Responsibilities:To manage system development life cycle of application systems and implementation activitiesTo act as the primary liaison between business and IT unitsTo monitor the project progress and resolving occurred problemsTo deliver total web and app solutions to our clients to achieve both business and technical objectivesParticipate in business development process including prospecting, technical proposal compilation, contract closing, provision of after-sales services and account managementTo formulate strategy and involve in the product development process Requirements:University graduate in Information System, Information Technology, Computer Science, Business Administration or related disciplineMinimum 3 years’ experience in IT project delivery, preferably in a professional IT consultancy firm or renowned technology solution providerSound knowledge of project management and system development life cycle Certificate on Scrum Master or PMP is an advantage Strong business acumen & analytical skillsExcellent presentation & communication skillsExcellent command of both written and spoken English and ChineseAble to work under pressure and determined to meet tight deadlinesStrong interpersonal, communication, presentation and problem solving skillsExperience in financial industry and Banking applications is advantageous but not mandatory Please send in your application by clicking the ""Apply Now"" button. To know more about us, please visit our website at https://ds.esdlife.comWe are an equal opportunity employer and welcome applications from all qualified candidates. The information provided will be treated in strict confidence and used only for consideration of application for relevant/similar post(s) within the Hutchison Group of Companies.Applicants not having heard from us within four weeks from the date of this advertisement may consider their application unsuccessful. All personal data of unsuccessful applicants will be destroyed after the recruitment exercise when no longer required."
Business Analyst,"Polar Air Cargo Worldwide, Inc",6,False,"Tung Chung, Islands District",Information & Communication Technology,,2024-07-17,76607233,https://hk.jobsdb.com/job/76607233,"['Business Planning and Analysis', 'Assist Senior Management and Sales Management Team', 'Business Administration', 'Business Analytics', 'Information Systems', 'the Polar Air Cargo Worldwide']","Polar Air Cargo Worldwide, Inc. is looking for a caliber to join the team as a Business Analyst. In this role, you will be working with the Manager, Business Planning and Analysis in the Sales & Marketing team to perform duties relating to the analysis of global commercial data and design of the data visualization to support performance monitoring and decision making.   We are on a mission to hold up the sky and carry the world. Our business provide safe and responsible air cargo services of all types, to global customers around the world. We operated more than 68,000 flights, serving 314 destinations in 74 countries including America, Europe, Africa, Asia and Australia.You will be part of us to challenge the sky ladder with our people and thrive the business to hold the future.This is your chance to embark your journey. Ready for tomorrow’s hold?In this role, you will get to:Manage all phases of report delivery, including design, evaluation and implementation by using data visualizing toolsSupport timely and accurate reporting to senior management and sales team with business implications.Assist Senior Management and Sales Management Team in revenue forecasts, ad hoc projects, customer presentations, business cases and market researches.Enhance current database designs and work processes, through creation, maintenance and continual shaping, after extensive understanding and evaluation of the current data retrieval processes. What makes you stand out:University Degree or above in Business Administration, Business Analytics, Aviation, Information Systems, Statistics or related disciplines. 1 year or above working experience. Experience in airfreight or airline industry is preferred.High proficiency in standard office software: Power Point, Word, Access. Candidate specialized in Excel functions including pivot table and database management is preferred.Experience in using data visualizing tools such as Excel, Tableau or PowerBI Good team player, self-motivated, problem solving skills, analytical and communications skillsFluency in both written and spoken English and Cantonese. Mandarin is preferred. For the Polar Air Cargo Worldwide team, aviation is more than just an industry. It’s about people, the connections, and the incredible impact the power of flight has on our world. We’re able to carry the world and deliver on promises to our valued customers because of the extraordinary people who do extraordinary work.Interested in working in an environment where extraordinary always rises? Apply today.Polar Air offers attractive remuneration and fringe benefits. Please apply with full resume, current and expected salary.(The personal data provided with will be treated confidentially and used for recruitment purposes only)"
Knowledge Management Lead,Cathay Pacific Airways Ltd,,False,"Tung Chung, Islands District","Manufacturing, Transport & Logistics",,2024-08-13,78028796,https://hk.jobsdb.com/job/78028796,"['the Customer Care Knowledge Management Team', 'Customer Care', 'Knowledge Management', 'CCD', 'CCD', 'CCD', 'KM', 'Customer Care', 'the CCD Knowledge Management', 'the CCD Knowledge Management', 'KM', 'Customer Care', 'CCD', 'Digital', 'KM', 'CCD', 'KM', 'Business Units', 'KM', 'CCD', 'CCD', 'CCD', 'CCD', 'Business Units', 'CCD', 'the CCD Knowledge Management', 'KM', 'CCD', 'KM', '2024Personal & Application InformationCathay Pacific', 'Equal Opportunities Employer', 'Personal Information Collection Statement', 'Data Protection']","Reports to: Customer Care Global Support Utility ManagerTo lead the Customer Care Knowledge Management Team in building, maintaining Customer Care related knowledge in Knowledge Management system. Act as Business owner of operations streamlining programme to achieve operational efficiency. Key ResponsibilitiesKnowledge ManagementProvide strategic directions to the CCD Knowledge management team in developing best in class knowledge management taxonomies, governance and processes for CCDWork closely with relevant stakeholders to set up procedures for CCD and ensure the processes are within CCD scopesPromote the usage of Knowledge management and accountable for driving KM adoption at Customer Care to maximise the usage of the portal within the organizationSupport the CCD Knowledge Management team to prioritize the contents to be built, map out the effort required with timelines and ensure adequate resources are arranged and deliver on timeLead the CCD Knowledge Management team in building and maintaining the contents in KM system, ensure proper governance and quality checks are in placeAnalyse and review feedback from Customer Care teams. Look for and drive enhancements to contents, formats and/or functionalities, to ensure contents built into the system are fit for CCD operationsWork closely with Digital, IT and the vendor to push forward enhancements of KM system basing on the reports and feedback from CCD teamsSupport change management activities arising from KM adoptionArrange resources in supporting development and UATs on enhancements and implementation of new features to ensure smooth cutover at CCDDrive the upstream Business Units to simplify promotional details, upload promotions and updates into KM system by using pre-defined templates Operations StreamliningBe the business owner of CCD operations streamlining programme with the principles to simplify CCD operations, future-proof CCD operating model and bring in much needed technologiesLead the CCD process architects to always apply Lean and Six Sigma methodology in setting up new workflows and reviewing legacy/complex processesDrive changes at upstream Business Units for any streamlining and automation opportunities to achieve CCD operational efficienciesPeople Management  Manage the CCD Knowledge Management team and ensure workloads are distributed fairlyDevelop the KM team members’ skills enabling them to adapt changes in operations, directions, and work arrangements smoothlyOthersAd-hoc or other responsibilities not listed above might be assigned on the discretion of CCD managementRequirementsTertiary education or above. Degree in Knowledge management will be a plusLean Six Sigma trained and preferrable Green Belt or above certifiedSeasoned practitioner with strong knowledge of KM concepts and principlesAbility to work collaboratively across with internal departments and external vendorsDetailed minded, strong analytical abilities, planning and organization, critical thinking skillsCurious, meticulous, self-motivated and strong continuous improvement mindsetDemonstrates strong cross-functional communication skills, able to convey complex ideas clearly to diverse stakeholdersExcellent command of both spoken and written English. Chinese languages (Cantonese and Mandarin) proficiency preferableStrong bias for action, including the ability to juggle multiple priorities and excel in a lean work environmentDeadline: 26 AUG 2024Personal & Application InformationCathay Pacific is an Equal Opportunities Employer. Personal data provided by job applicants will be used strictly in accordance with our personal data policy and for recruitment purposes only. Candidates not notified within eight weeks may consider their application unsuccessful. All related information will be kept in our file for up to 24 months. A copy of our Personal Information Collection Statement will be provided upon request by contacting our Data Protection Officer.*Terms and Conditions ApplyFor any frontline recruitment related enquiries, please reach out to us by Whatsapp +852 2747 2298"
"Assistant Manager, IT Operations",Bangkok Bank Public Co Ltd,1,False,"Central, Central and Western District",Information & Communication Technology,,2024-08-15,75745588,https://hk.jobsdb.com/job/75745588,"['Bangkok Bank', 'Bangkok Bank', 'Bangkok Bank', 'BankPrepare', 'WAN/LAN', 'NAS', 'TCP/IP', 'Huawei', 'English & ChineseWe']","About Bangkok Bank:Established in 1944, Bangkok Bank is one of the largest regional banks in Southeast Asia. We are a leading bank in Thailand and a market leader in corporate and business banking serving large corporations and multinationals across a wide range of industries.Our international network includes more than 200 overseas branches in 14 economies - Cambodia, China, Hong Kong, Indonesia, Japan, Laos, Malaysia, Myanmar, the Philippines, Singapore, Taiwan, the United Kingdom, the United States and Vietnam.  We are the only Thai bank with a substantial presence in China, through our wholly-owned subsidiary Bangkok Bank (China).  We provide customers with financial and business advice and work with them as a trusted partner to create value for their business.We are now seeking a high caliber candidate to join our Hong Kong Branch. Responsibilities:Supervise a computer operation team to provide a smooth 24x7 systems operations support, including batch jobs runningResponsible for the daily operations, administration and overall maintenance of the data centers and systems operationsOversee and improve the healthiness and utilization of all data centers facilities Take part in the development of the recovery and security plans, and perform DR drill tests on a regular basisDevelop internal SLAs and KPIs on the IT operations Manage the hardware and software inventory of the BankPrepare IT budget planning according to the hardware and software requirementsRequirements:Holder of Higher Diploma or above in IT related discipline More than 7 years experiences in IT, in which more than 4 years of hands on experience in managing enterprise IT system operations and data center facilitiesGood awareness of all operations management tools and controls to provide a stable and secure data center services Knowledge and experience in WAN/LAN, NAS, TCP/IP, Linux and Huawei productsStrong leadership in handling all emergency IT incidents and DR backup requirementsCertified professional in CISA, CISM, MCSE and CCNA, etc. will be an advantage Mature, self-motivated and able to work independently Proficient in English & ChineseWe offer excellent career prospects to the right candidate. Salary will be commensurate with qualifications and experience. Interested parties please apply with full resume, stating current / expected salary and availability.Personal data provided by job applicants will be used solely for considering suitability for the post and strictly in accordance with our personal data policies which are available on request.(Only shortlisted candidates will be contacted.)"
Money Markets / Bond: IT Business Analysts - Major Bank,IT Solutions Ltd.,2,False,Hong Kong,Banking & Financial Services,,2024-08-01,77753480,https://hk.jobsdb.com/job/77753480,"['a Major Bank', 'Money Markets / Bond', 'Coordinate', 'Global Business', 'Investment, Business Administration', 'Treasury Products / Global Markets / Financial Markets', 'Holder', '@itsolutions.com.hkorPlease', 'Large Corporations', 'Banking & Financial Sector', 'SI', 'Multinational Corporations', 'Hong Kong Government Departments', 'Application Development', 'Data Scientist', 'Business Analysis', 'QA & Project Management']","We are searching on behalf of a Major Bank for a number of high-calibre IT Business Analysts to work on business analysis of Money Markets / Bond related system Projects.Responsibilities:Act as the key interface between business users and technical developers.Understand SDLC and/or Product life cycleCollect and Document user requirementsAnalyze user requirements and propose solutions to business on system operation workflowCoordinate User Acceptance TestManage and Coordinate IT project implementation Requirements: Degree in Global Business, Finance, Investment, Business Administration, Computer Science or related discipline Experience or good knowledge of Treasury Products / Global Markets / Financial Markets is big plusGood problem solving, communication and interpersonal skillsWilling to learn, ability to work with teamsCFA certificate Holder is an advantageCandidates with more experience will be considered for Senior Business AnalystBenefits: Attractive remuneration will be offered to the successful candidate.Excellent opportunity to further develop your professional skills in Investment in a major banking environment.If you are interested, please send your resume in MS Word format, specifying your availability, current and expected salaries to:jobs @itsolutions.com.hkorPlease click the Apply Now button and attach your cv in MS Word Format, specifying your availability, current and expected salaries.Personal data collected will be used for recruitment purposes only. IT Solutions Ltd.Suite 210221/F Lucky Building39 Wellington StreetCentral, Hong Kong(P.S. We do not process applications from overseas for this position)  Company OverviewIT Solutions Ltd., established in 1998, is a professional Search Firm specializing in recruitment services of IT professionals for Large Corporations in Hong Kong. For more than 26 years, we have been working with our corporate clients from Banking & Financial Sector, SI, Multinational Corporations and Hong Kong Government Departments.Our know-how covers all aspects of IT services, including all varieties of technologies of Application Development from old to the latest technologies, Data Scientist, Business Analysis, QA & Project Management, as well as all aspects of IT Infrastructure on all platforms, network and security.If you are in the IT field, whether a seasoned IT Professional or a fresh  graduate contemplating a career in IT, do not hesitate to contact us for your career development. We are eager to assist you and to discuss job opportunities with you."
"Sr. Project Engineer - Project Manager, MOD",Hays Hong Kong Limited,4,False,Central and Western District,Engineering,$30k - $60k p.m. + 12 months + bonus,2024-08-13,78018052,https://hk.jobsdb.com/job/78018052,"['Sr', 'Engineer - Project', 'Sr', 'Engineer - Project', 'Registered Lift & Escalator Engineer', 'Sr']","A leading lift & escalator business is now for Sr. Project Engineer - Project Manager in MOD.Your new company  A multinational lift & escalator business is now expanding their business. They are looking for multiple Sr. Project Engineer - Project Manager in the modernisation project team. Candidates with Registered Lift & Escalator Engineer qualifications are highly welcome as well. Your new roleDevelop operations strategies & targets for modernisation work for a corporate accountFull cycle project management, including preparation and program review, schedule and milestone setting, resource planning, operation, site safety managementManage the team to liaise with factory to resolve any technical issue and product design & factory product qualityManage vendor selection process and performanceWhat you'll need to succeedHigh diploma/ degree holder in Electrical/ Mechanical/ Building Services/ Electronics/ Automation or relevant discipline4-20 years or above solid lift & escalator project management experienceExperience in managing a team with the responsibility on resource managementCandidates with more experience will be considered as Sr. Project ManagerWhat you'll get in return13 months + bonus14/15 AL or aboveWhat you need to do now  If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or send us your resume to philip.cheng@hays.com.hk If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career. "
Research Analyst (Traditional Finance & Crypto Assets),MicroBit Capital Management Limited,6,False,"Central, Central and Western District",Banking & Financial Services,,2024-08-06,77867300,https://hk.jobsdb.com/job/77867300,"['MicroBit Capital Management', 'AI', 'Traditional Finance & Crypto', 'findings;Perform']","MicroBit Capital Management  (www.microbit.ai) is an AI-focused asset management company based in Hong Kong SAR. We specialize in AI-driven crypto funds and other opportunities within the ecosystem. With a strong team boasting over 60 years of aggregate experience in AI, virtual assets, and professional investment management, we are at the forefront of innovation in both traditional and digital assets.Research Analyst (Traditional Finance & Crypto Assets)Job Description: We are seeking a highly motivated and talented individual to join our team as a Research Analyst, covering both traditional finance and crypto assets. As a research analyst, you will have the opportunity to work closely with our experienced team to gain hands-on experience in research and business strategy formulation. The position offers a great career development opportunity for candidates who would like to develop their career in asset management and work as a part of an energetic team.  Responsibilities:Conduct market research and competitor analysis to identify new market opportunities and trends;Evaluate various business and investment opportunities;Collaborate with team members to identify and develop strategies for investment or business development and etc.;Assist in the execution of all business initiatives;Prepare presentations on research findings;Perform other duties as assignedRequirements:Bachelor or Master Degree; 1-2 years of experience in the finance industry, with research experience is a plus;Good understanding on financial markets and macro economy, knowledge in crypto/blockchain is a plus but not a must;Great attention to detail, strong business acumen;Willingness to learn and strong problem-solving skills;Self-motivated, able to work independently and under pressure;Positive attitude, team player and excellent communication skills;Good command of spoken and written English and Chinese, including Mandarin"
Business Strategy Manager,Bank of China (Hong Kong) Limited,2,False,Hong Kong,Banking & Financial Services,,2024-08-14,78048764,https://hk.jobsdb.com/job/78048764,"['Process daily', 'Financial / Accounting/ Economics', 'Bloomberg AIMProficient', 'MS Office', 'PowerPoint']","Job Responsibilities:Assist the team in different aspects of investment operation work to ensure the smooth completion of various investment transactionAssist the team in daily client investment report, keep proper investment transaction records, monitor bond ratings, asset price changes and stock suspensions etc.Assist the team in maintaining the investment trading system and parameter settings. Give proper amendment as needed and keep records of all system settingsMaintain and keep record of good investment transaction information, Process daily investment portfolio related reports and customers report.Assist the investment manager in connecting with the company’s team, including dealing with transaction issues, cash management and cash flow processing.Handle tasks assigned by superiorsRequirementsTertiary education or above in Financial / Accounting/ Economics or related subjectsMinimum 2 years' relevant working experience (Banking or Non-banking)Familiar with trading platform operations such as Bloomberg AIMProficient in MS Office applications (Excel, PowerPoint, etc.)Excellent communication and presentation skills with good command of spoken and written English and Chinese including Putonghua and Cantonese."
GenAI & Digital Delivery Project Manager - Leading Insurance Group,Pinpoint Asia,,False,"Admiralty, Central and Western District",Information & Communication Technology,"$80,000 - $100,000 per month",2024-08-06,77861308,https://hk.jobsdb.com/job/77861308,"['GenAI & Digital Delivery Project', 'AI', 'AI', 'Required Qualifications, Capabilities', 'Skills', 'AI', 'Preferred Qualifications, Capabilities', 'Skills:Certification']","Our client, a leading insurance group, is seeking a GenAI & Digital Delivery Project Manager to join the innovative technology. This position offers an exciting opportunity to work at the intersection of advanced technology and the insurance industry. You will play a critical role in managing digital projects, leveraging your expertise in artificial intelligence, machine learning, and agile project management to deliver transformative solutions.Job Responsibilities:Engage with business stakeholders using agile methodologies to ensure alignment between business needs and technology solutions. Develop strong relationships and maintain open communication channels to facilitate project success.Utilize your extensive project management experience to oversee and drive the successful delivery of key digital and AI initiatives. Ensure projects are completed on time, within scope, and within budget.Stay abreast of the latest technology trends and developments, particularly in AI and digital transformation. Bring a passion for innovation and a proactive approach to integrating new technologies into our projects.Apply your knowledge of the insurance industry to understand business requirements, identify opportunities for improvement, and implement effective digital solutions that enhance operational efficiency and customer experience.Work closely with cross-functional teams, including developers, data scientists, and business analysts, to ensure cohesive project execution and alignment with strategic goals.Required Qualifications, Capabilities, and Skills:Demonstrated experience in agile business stakeholder management, with a proven ability to cultivate strong relationships and maintain effective communication channels.Proven track record in managing large-scale digital projects within the insurance or related industry.Passion for staying current on the latest technology advancements, particularly in AI and machine learning, and their application in the insurance sector.Strong analytical skills with the ability to translate complex business requirements into actionable technical solutions.Preferred Qualifications, Capabilities, and Skills:Certification in project management methodologies such as PMP or Agile.Experience working with artificial intelligence and machine learning technologies in an insurance context, including familiarity with relevant tools and platforms.Ability to think strategically about technology’s role in business transformation and innovation.Proficiency in using data analytics and insights to drive project decisions and measure success.If this outstanding opportunity sounds like your next career move, please submit your resume in Word format via the Quick Apply Button."
Senior / Application Development Manager (Card and Payment Solution),Bank of China (Hong Kong) Limited,5,False,Hong Kong,Information & Communication Technology,,2024-08-14,78061006,https://hk.jobsdb.com/job/78061006,[],"Responsibilities:Analyze user requirements and transform to technical design;Implement or enhance system functionalities to fulfill business requirements from the Retail Banking sector;Design and implement APIs to integrate internal banking systemsTroubleshoot problem and propose solution to technical issues; collaborate with developers and/or external parties to accomplish time-critical tasks;Manage vendor and communicate with them about architecture and technical designManage an off-shore development team and provide guidance;Monitor the overall development progress and perform code review to maintain the quality of deliverables;Provide emergency support and perform system maintenance during non-office hoursRequirements:Degree holder in Computer Science or related disciplines;Over 5 years of experience in system analysis, application design, system development and implementation, preferably in banking or finance sectorStrong problem solving skills;Solid knowledge in Microservices and API developmentExperience in utilizing DevSecOps pipeline toolsExperience in vendor managementExperience in system integration with legacy mainframe systemsEffective communications with all levels of organization and staff;Good team player, positive attitude, self-motivated, adaptive to changes and able to work under pressure;Knowledge in debit/credit card business is preferred"
(Assistant/Deputy) Digital Strategy and Transformation Manager,Bank of China (Hong Kong) Limited,3,False,Hong Kong,Banking & Financial Services,,2024-08-14,78049837,https://hk.jobsdb.com/job/78049837,[],"Responsibilities:Conduct market research and risk assessment for project implementation, complete feasibility analysis and product feature design.Complete project initiation, requirement writing, product testing, market promotion, post-evaluation, and other tasks to ensure completion according to project schedule.Assist in product daily operation and maintenance, project training, and timely collection of market and customer feedback to ensure stable operation of product functions.Operate and promote digital currency products, formulate digital currency product market promotion and operation plans.Coordinate with compliance units and risk management of information resources, actively take preventive measures to coordinate with regulatory agencies to implement product projects.Keep abreast of market and regulatory trends, and timely understand new trends in the development of financial technology.Follow the instructions and work arrangements of superiors, and provide the latest management and business information to superiors.Requirements:Degree holder or aboveAt least 3 years of relevant work experience in financial services (such as personal or corporate account management, settlement, cross-border payments, electronic payments, etc.).Familiarity with personal finance or corporate finance product management and related business operations.Basic understanding of electronic payment settlement business and local regulatory requirements.Experience in product development and project management throughout the entire process.Familiarity with relevant laws and regulations related to local financial institutions.Proactive and persistent in work.Innovative thinking and good teamwork.Strong communication skills and interpersonal relationships.Strong research and analytical skills."
Financial Application Analyst,ALS International Limited,1,False,"Central, Central and Western District",Information & Communication Technology,,2024-08-06,77867381,https://hk.jobsdb.com/job/77867381,"['Financial Systems Administrator', 'RequirementsBachelor', 'Information Technology']","We are partnering with a global corporate services consulting firm, having enjoyed 100+ years' very successful establishment with industry leading position, to assist them on the recruitment of a Financial Systems Administrator assignment, which is a newly created headcount. Reporting to the IT Director, the role will work as an individual contributor and oversee their business applications (mainly CRM and financial solutions) being responsible for systems administration and configuration as well as providing technical support to users when necessary.  Responsibilities:Provide Level 1 & 2 support for various in-house applications (such as CRM and financial applications)Setup and configure users accounts and manage enquiriesCollaborate with external vendors on technical issuesManage implementation on upgrades and patchesCustomize application base on requirement and business needsConduct UAT when necessaryCreate documentation and provide user trainingParticipate in projects when necessary  RequirementsBachelor's degree in computer science, Information Technology or related fieldMinimum 3 years' experience providing application support, configuration, customization, troubleshooting or relater dutiesFamiliarity with CRM and accounting/financial systems will be mandatoryProven track record collaborating with external vendors on applications related issue (i.e. such as incident management)Strong interpersonal skills and can work well with external vendorsFluent communication, both written and spoken, in English and Chinese  Interested candidates should send their resume in Word file, please click ""APPLY NOW"" below or contact Kelvin Lau on k.lau@alsrecruit.com for further information."
Project Coordinator/ Project Assistant,Ultra High Point Limited,3,False,Sha Tin District,Construction,,2024-08-13,76505824,https://hk.jobsdb.com/job/76505824,"['Ewell Hong Kong Limited', 'Healthcare', 'smart healthcare', 'IoT', 'Chase', 'Business Administration', 'MS Office']","Company SummaryUltra High Point Limited (Formerly known as Ewell Hong Kong Limited), is a young and energetic Healthcare IT Solutions cooperation, located in Hong Kong Science Park, providing smart healthcare and IoT solutions in Hong Kong and China regions.Our mission is to create the most effective and professional high-end healthcare IT solutions to the market. We aim to integrate our healthcare IT solutions by our research and innovate on the latest healthcare IT technologies, so as to improve workflow efficiency, increase patient engagement, enhance clinical and operational processes.Job Description Prepare and manage meeting logistics: including meeting notes, presentation decks, agendas, and sending out meeting invitations on time Able to understand, process and report on project information, including resourcing and costing Liaise, communicate with internal and external parties effectively Understand stakeholders and stakeholder’s material quickly and translate information verbally and in writing in readable format Chase project deliverables: Prepare project reporting and time-table and follow up with team members to ensure timely completion of project tasks Compile all project information, including resourcing and costingProvide all-rounded administrative support to the Assistant Project Manager Handle other ad-hoc tasks assigned Requirements Higher Diploma or above in Business Administration or related disciplines  3-4years working experience, knowledge of software development will be an advantageProficient with MS Office applications, knowledge of Visio is an advantageDetail-minded and responsible, sensitive to numbers Proactive, presentable, and can-do attitude Able to work independently with minimum supervision Good spoken and written English Cantonese and Putonghua Immediately available is required Multi-tasking "
Business Analyst,Cognizant Technology Solutions Hong Kong Limited,,False,Southern District,Information & Communication Technology,,2024-07-17,75059053,https://hk.jobsdb.com/job/75059053,"['Industry Trends & Strategies', 'BRD', 'FSD', 'Insurance Industry', 'Cloud, Analytics', 'Data', 'IPA/RPA', 'AI/ML', 'Software Development Life Cycle', 'Systems Analysis']","Job Title: Business AnalystJob Description:·       Experience in working in Insurance Domain·       Comprehensive understanding of insurance Industry Trends & Strategies.·       Demonstrated Business Analysis skills - working on projects in Insurance domain.·       Design thinking and ability to work in fast paced and ambiguous situations·       Comprehensive understanding of requirement elicitation techniques -·       Ability to gather users' requirements for system enhancements, analysis of requirements, plan and execute functional, non-functional and system integration tests.o  Ability to collaborate with business users to assess the complexity and elicit effort estimation.o  Based on the requirement gathered, to generated artefacts such as BRD, FSD, use case and other relevant documents for the project and ensure user sign-off.o  Plan and execute functional and system integration testing and support business in the user acceptance testingo  Follow through the defect resolutions and ensuring all defects must be resolved within the stipulated timeline.o  Chair and facilitate meetings with project stakeholders where appropriate and distribute minutes to all project team members. Documenting and following up on important actions and decisions from meetings.·       Strong understanding of technology trends and Insurance Industry applicability for technologies like Cloud, Analytics, Data, IPA/RPA, AI/ML·       Strong understanding and familiarity with Software Development Life Cycle including Agile methodology and Systems Analysis, Use Case Modeling etc.·       Strong Communication & Presentation Skills with a flair for writing documents & ability to present to various audiences.·       Displays high level of personal maturity and ability to perform in an unstructured, ambiguous environment"
Senior Infrastructure Specialist (Maintenance Project),ICO Limited,1,False,"Tseung Kwan O, Sai Kung District",Information & Communication Technology,,2024-08-15,78127812,https://hk.jobsdb.com/job/78127812,"['ICO Group', 'Hong Kong Stock Exchange', 'ICO Group', 'Banking & Finance', 'Government Departments, Telecommunications, Distributions & Retail, Manufacturing,', 'UNIX', 'SAN', 'Computer Science, Information Technology', 'https://www.ico.com.hk/']","ICO Group (揚科集團) is listed in Hong Kong Stock Exchange with stock code 1460. Since the founding in 1992, ICO Group has been engaged in IT consultancy and services for enterprises of different industries in Hong Kong and Overseas, which includes Banking & Finance, Government Departments, Telecommunications, Distributions & Retail, Manufacturing, Logistics and Media etc. Responsibilities:Lead the maintenance team to ensure the efficient operation of all systemsWork on mission-critical and highly visible mega-scale systemsManage system upgrade / patch / update to keep the system secure and up to dateProvide tier 2 – 3 support on infrastructure components like Windows, Linux, UNIX, SAN storage, databases, network, etc.Monitor system performance, troubleshoot, and configurationManage and liaising with various vendors for hardware repair / replacementPrepare reports on maintenance activities, performance metrics, and recommendations for improvementsOn-site and roster-based support calls are required Requirements:Bachelor's degree in Computer Science, Information Technology, or a related field6 years’ experience in IT infrastructure, with at least 1 years in a leadership or supervisory roleStrong technical knowledge on either network, server systems, hardware, and/or softwareResponsible, self-motivated, strong analytical and problem-solving skills, good communication, and interpersonal skillsCandidates with less experience will be considered as IT Specialist  If interested, please send your CV with availability, current and expected salary via “apply now”. All information provided will be treated in strict confidence, solely for recruitment purpose. All resumes will be retained for a period of two years in accordance with the Company's Privacy Policy. For further information on our company, please visit our website: https://www.ico.com.hk/"
