Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL,Frequent Words,Job Description
Project Manager,Mattex Asia Development Limited,5,False,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-08-27,78405999,https://hk.jobsdb.com/job/78405999,"['UAT', 'Vendor', 'Incident', 'Team', 'Information Technology', 'Stakeholder']","Responsibilities  Project implementations include but not limit to User requirement collection, solution design and proposal, UAT, system training, etc.      Monitor Project Progress and Set Deadlines. Responsible for planning, overseeing and leading projects from ideation through to completion Vendor management, Project implementation, Incident management Team coaching and training Ensure Stakeholder Satisfaction  Requirements  Bachelor's Degree or above in Information Technology, Computer Science or related disciplines Minimum of 5 years' experience Led operational system implementation Project timeline management Stakeholder management Incident support "
Solution Architect (D365 and PowerApps),Lenovo PCCW Solutions,3,False,"Tai Kok Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-08-20,78224437,https://hk.jobsdb.com/job/78224437,"['JobGather', 'Dynamics 365', 'Dynamics 365 ERP', 'PowerApps', 'PowerApps', 'Dynamics 365', 'Microsoft Dynamics', 'Computer Science, Information Systems', 'the Microsoft Dynamics', 'Dynamics 365 Finance', 'Supply Chain Management', 'ERP', 'PowerApps', 'Dynamics 365', 'Power BI']","The JobGather and analyze business requirements to design scalable and efficient Dynamics 365 ERP solutionsArchitect and implement complex integrations between Dynamics 365 ERP, PowerApps, Power Automate, and other enterprise systemsDevelop and customize PowerApps applications to automate business processes and enhance user productivityDesign and implement data models, security configurations, and workflow automations within the Dynamics 365 and Power Platform ecosystemProvide technical leadership and guidance to project teams, ensuring the successful delivery of Dynamics 365 and Power Platform solutionsCollaborate with cross-functional teams, including business analysts, developers, and IT administrators, to ensure alignment with organizational goalsStay up-to-date with the latest Microsoft Dynamics and Power Platform technologies, trends, and best practicesThe Person Bachelor's degree in Computer Science, Information Systems, or a related field5+ years of experience as a Solution Architect or Technical Lead in the Microsoft Dynamics 365 ERP and Power Platform ecosystemExtensive knowledge of Dynamics 365 Finance, Supply Chain Management, and other ERP modulesProficient in designing and developing custom PowerApps solutions, including integration with Dynamics 365 and other data sourcesExperience in implementing Power Automate workflows and Power BI reports/dashboardsFamiliarity with Azure services, including Azure AD, Azure SQL, and Azure App ServiceStrong problem-solving skills and the ability to think strategically about complex business challengesExcellent communication and collaboration skills to work effectively with both technical and non-technical stakeholders"
"Assistant Project Manager, Technology Implementation",Gammon Construction Ltd,8,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-08-27,78383454,https://hk.jobsdb.com/job/78383454,"['Digital, Engineering, Computer Science', 'CDE', 'IoT', 'AI/ML', 'ICT', 'Digital Twin', 'the Personal Data (Privacy) Ordinance', 'Personal Information Collection Statement', 'Company']","Responsibilities:Explore opportunities to improve construction site safety, productivity, quality, and operations through technology advancements;Lead and manage the execution of digital strategies and the implementation at group and project site level;Project management and people management for the effective project delivery;Lead review processes and suggest improvements in project management through business-driven digital ways of working;Evaluate emerging technology solutions to benefit the organization’s long-term goals;Maintain a digital innovation governance framework for use-case development, prototyping, testing, deployment, and post implementation review;Recognize and manage the digital construction ecosystem;Vendor management for project delivery;Create, retain, review, and retire digital project delivery knowledge.   Requirements: Degree in Digital, Engineering, Computer Science and related disciplines; Minium 8 years experience in digital and innovation in which minimum 3 years with solid people and project management experience; Solid experience in construction project management would be an advantage; A good command of written and spoken English, preferably spoken Chinese; Able to lead team works, plan and execute projects, articulate the digital innovation journey, manage change across a team or organisation; Experienced with construction and technology management processes;  Skills on BIM, CDE, IoT, AI/ML, data analytics would be an advantage; Strong in project /programme management, solid practices with relevant methodologies in digital/ICT projects; Knowledge in Digital Twin would be an advantage. We are an equal opportunity employer. Information provided will be treated in strict confidence for recruitment purposes only. Candidates not being invited for interview within 6 weeks after submission date may assume their application unsuccessful. All personal data collected will be retained for a period of no more than 24 months, and destroyed afterwards. We are committed to comply with the Personal Data (Privacy) Ordinance of Hong Kong (the “Ordinance”) and a copy of our Personal Information Collection Statement can be accessed by visiting our Company website (www.gammonconstruction.com)."
Corporate FP&A Analyst,Tectura Hong Kong Ltd,,False,"Tsim Sha Tsui, Yau Tsim Mong District",Accounting,,2024-08-27,78406105,https://hk.jobsdb.com/job/78406105,"['ResponsibilitiesProvide', 'AR/AP', 'KPI', 'DSO', 'Headcount, Productivity and Utilisation', 'Group', 'GM', 'RequirementsBachelor', 'Business Major (Accounting, Financing', 'MS Office', 'PowerPoint', 'ERP']","You will work as a core member to work with management team to support group wise corporate function and focus on corporate reporting and analysis. You will be able to work closely with the business leader to prepare financial analysis to support corporate strategies and decisions. This is an exciting role for candidates who want to be a business finance in their career advancement. ResponsibilitiesProvide full spectrum of corporate reporting and analysis, including monthly Group P&L, cash flow, balance sheet and AR/AP review.Group wise KPI review including DSO, Headcount, Productivity and Utilisation analysis.Group wise revenue and expense forecast with insightful analysisYearly planning and budgeting cycle of the Group.Month end closing activities including HQ Expense posting and disbursement reconciliation.Acting as business partner for the business planning of GM in Taiwan and Japan.Assist in annual group audit.To support on any ad-hoc projects in relation to the group function or assigned by senior management. RequirementsBachelor's Degree preferably in Business Major (Accounting, Financing, etc),Work experience in FP&A or relevant business function. Previous experience in regional/corporate role would be highly preferred; Hands-on and proficiency in MS Office applications (Excel, PowerPoint, Word).Good communication skills and sound business judgment.Do-er attitude and able to work independently.Fluent in both mandarin and English is a must.Experience in ERP is a plus."
Premier Relationship Manager - Wealth and Personal Banking,HSBC,,False,Central and Western District,Banking & Financial Services,,2024-08-27,78381178,https://hk.jobsdb.com/job/78381178,"['HSBC', 'HSBC', 'WPB', 'HSBC', 'HSBC', 'Asset Management', 'Global Private Banking & Wealth', 'HSBC Life', 'COO & Digital TransformationWe', 'Investment and Insurance Specialist Team', 'HSBC', 'HSBC', 'the Business Principles', 'Continuing Professional Development (CPD', 'HSBC', 'http://www.hsbc.com/careersHSBC', 'Bank', 'Privacy Statement', 'Shanghai Banking Corporation']","Some careers grow faster than others.If you're looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Wealth and Personal Banking (WPB) helps deliver on HSBC's purpose of opening up a world of opportunity by providing our customers with borderless banking and world-class wealth management through best-in-class, mobile-first capabilities and exceptional people. Our international network and breadth of expertise enable us to support individuals, families, business owners, investors and entrepreneurs. Wealth and Personal Banking has four key business areas responsible for efficiently bringing the best of HSBC to our clients through a broad and relevant suite of wealth and retail banking capabilities: Asset Management, Global Private Banking & Wealth, HSBC Life, Retail Banking & Strategy and COO & Digital TransformationWe are currently seeking a high calibre professional to join our team as a Premier Relationship Manager. As a Premier Relationship Manager, you will be a trusted adviser to our new and existing Premier customers. Working collaboratively with Investment and Insurance Specialist Team, you will support client's entire life journey by providing professional and comprehensive financial advice to suit the customer needs. You will also have a dedicated team of Assistant Manager, HSBC Premier who will provide support on contacting clients proactively, handling clients' banking queries timely and ensuring all the compliance and regulations are met. All these are unique in making your career journey different from any other. Principal ResponsibilitiesDeveloping our Premier customer base and establishing long term relationships with an assigned Premier clientele portfolioManaging the total wealth of your clients by matching our financial and investment product solutions to their financial needsDemonstrating genuine curiosity about customers, helping them reach their financial ambitionsConnecting with Product Specialists to provide more advanced technical input to identify and fulfill multiple needs with customersPromoting our Premier Service to potential customers, exploring their needs and making referrals to other business units where appropriateSupporting branch improvement initiatives, providing customer feedback of our service and ensuring compliance with audit requirements and quality assuranceUnderstanding and adhering to local and global complianceMaintaining the levels of operational integrity required by HSBC and adhere to the Business Principles and Values of HSBC*Remark: Multiple work locations available across branches in Hong Kong, Kowloon, and New TerritoriesRequirementsUniversity level education, preferably in finance, business or a related discipline Experience in client facing environment, with excellent relationship building capabilityStrong sales and customer orientation, with good communication and interpersonal skillsHigh level of customer centricity mindset with dedication to deliver exceptional quality services for customersGood understanding and strong interest of the financial marketsMature and independent mindset, able to work effectively under pressure Strong commercial orientation with acute interpersonal skills Fluency in Cantonese and English, with additional languages is an advantageHolder of relevant insurance and investment licenses and compliance with related Continuing Professional Development (CPD) requirementsCandidate without banking background will also be consideredYou'll achieve more when you join HSBC. http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.5k2024RMHK"
Analyst Programmer (Backend) at Konew Fintech Corporation Limited,SmartHire by SEEK,,False,Hong Kong Island,Information & Communication Technology,,2024-08-27,78236199,https://hk.jobsdb.com/job/78236199,"['Konew Fintech Corporation Limited', 'FinTech', 'the Software Development Life Cycle', 'Test Cases', 'DEV', 'QA', 'Computer Science / Information Technology', 'DevOps CI', 'Medical & Dental', 'email)The Jobsdb SmartReward Program', 'SmartReward', 'the Jobsdb SmartReward Program - Terms & Conditions#SmartReward', 'SmartHire']","Our client ""Konew Fintech Corporation Limited"" is seeking a Analyst Programmer (Backend) to join their company!    What you’ll be doing? Responsible for development of latest FinTech systems and enhancement of existing IT systems Deliver well-tested codes alongside any new features / bug fixes Participate in various phases of the Software Development Life Cycle (SDLC) for successful project delivery Experienced in troubleshooting incidents and resolving technical issues Design and execute functional test plans for existing and new features of our products Design Test Scenarios and Test Cases based on business requirement, functional requirement specification, test plan and ensure comprehensive coverage of test cases Due diligence of DEV and QA processes, identify gaps and suggest improvements   Who are they looking for? Bachelor or above in Computer Science / Information Technology (I.T.) or related disciplines, or equivalent qualifications at HKQF level 5 Good experience in any Azure cloud services, C# and Java Experienced in using version control systems – Git Experienced in setting up DevOps CI/CD pipeline Familiar with all phases of testing and know how to write test cases, execute them and communicate the results Excellent communication, interpersonal and presentation skills Well-organized, self-motivated and able to work under pressure Proficiency in Chinese and English, both written and verbal communications    Why you should consider this opportunity:  Our client offers an attractive remuneration package with fringe benefits to the right candidate, such as  Attractive remuneration package Career progression opportunities Discretionary performance bonus Medical & Dental insurance Birthday leave Anniversary leave Study leave Study subsidy scheme Employee property loan / personal loan scheme Numerous other staff benefits   Ready to join this role? Apply now to submit your resume with date of availability and expected salary to us!   All information received will be kept in strict confidence and will be treated only for employment-related purposes.   Refer A Candidate and Earn $2,000 (Click this link to share referral details via email)The Jobsdb SmartReward Program is applicable to this job opening. Applicants who successfully secure this job or refer a successful candidate, will receive the SmartReward as advertised. *By applying to or referring a candidate to this job, you agree to the Jobsdb SmartReward Program - Terms & Conditions#SmartReward #SmartHire"
Associate Business Analyst (Software Development and Implementation),Million Tech Development Ltd,1,False,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-08-15,78059511,https://hk.jobsdb.com/job/78059511,"['Business, Computer Science, Information Systems', 'Information Technology', 'Computer Engineering', 'Mathematics, Physics']","Responsibilities :Capture requirement from business users and IT staffParticipate in system testings to ensure deliverables meet business needsMonitor testing progress and resolve issues with different related partiesProject administration and coordinationDeliver different project documentations Requirements:Higher Diploma / Degree holder in Business, Computer Science, Information Systems, Information Technology, Electronic and Computer Engineering, Enterprise Information Systems, Mathematics, Physics or related disciplinesSelf-initiative, fast learner and work independently with minimum supervisionMinimum with 1 year related working experienceProficiency in Cantonese and written EnglishFamiliar with Excel, Word and Powerpoint is an added advantageApplicant with less experience will be considered for a junior roleFresh graduates are welcome We offer 5 days work, on-job training, 12 days annual leave, medical scheme, health incentive program, attractive remuneration package and bonus scheme. Interested parties please quote job reference no. and send detailed resume with current & expected salaries and available date to us. For company information, please visit our website : www.milliontech.com ortake a look to our Company Profile Video : https://youtu.be/lPsQnpP6saU An interview with CEO of Million Tech by i-CABLE : https://www.youtube.com/watch?v=CVeHrSh2Np8  All information is collected for recruitment purpose only. "
(Assistant) Business Analyst- Financial Planning and Analysis,HKT Enterprise Solutions,2,False,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-08-21,78247897,https://hk.jobsdb.com/job/78247897,"['KPI', 'KPI', 'PowerPoint']","Conduct comprehensive financial analysis, review and monitor financial KPI and drive initiatives to meet and align the financial goals of business in order to provide valuable insights and support decision-making processes.Maintain and monitor internal financial record, ensuring accuracy and completeness.Prepare weekly KPI reports for management meeting and monthly forecast and annual budget.Work closely with group finance team and business operations team to provide useful financial insights and analysis for teams to improve business performance and efficiency.Participate in sales commission scheme implementation, effectiveness review and handle related queriesTo succeed this roleDegree / Higher Diploma / Associate Degree in Accounting or related disciplines2 years' experience in relevant field is an advantage Professional accounting qualifications such as HKICPA/ ACCA/ CPAA is a plusGood analytical and problem-solving skills, proactive and have team player mind setProficient in MS office applications (e.g. Access, Excel, PowerPoint and Word)Mature, sensible, self-motivated and able to work independently"
Business Analyst - e-learning & digital,Robert Walters (HK) Ltd,3,False,Central and Western District,Information & Communication Technology,"bonus, medical",2024-08-21,78255193,https://hk.jobsdb.com/job/78255193,"['Bachelor', 'Information Technology', 'Possess', 'Digital', 'SQL']","A market leading clients is now hiring IT BA for their transformation team.Job Duties:Facilitate regular communication with business stakeholders to comprehend their needs and opportunities, and keep them informed about project status, issues, risks, and threats.Collect and analyze both functional and non-functional business requirements, preparing detailed functional specifications as per the requirements.Create and maintain process flows, use cases, screen mockups, and other artifacts necessary to effectively communicate business needs and processes.Collaborate closely with external vendors and offshore technical teams to conduct gap analysis between system documents and business requirements.Coordinate with regional teams and technical counterparts to resolve technical specifications and issues.Requirements:Hold a Bachelor's degree in Information Technology, Computer Science, or a related discipline.Have at least 3 years of experience in implementing IT projects Possess a solid understanding of Digital / E-learning / ERP integration.Familiar with SDLC processProficiency in SQL scripting or other programming language will be a plus but not a mustExperience in regional project management would be beneficial but not a must.Fluent in Cantonese, English.Possess strong interpersonal skills and the ability to communicate effectively with staff at all levels "
Business Analyst - e-learning & digital,Robert Walters (HK) Ltd,3,False,Central and Western District,Information & Communication Technology,"bonus, medical",2024-08-21,78255193,https://hk.jobsdb.com/job/78255193,"['Bachelor', 'Information Technology', 'Possess', 'Digital', 'SQL']","A market leading clients is now hiring IT BA for their transformation team.Job Duties:Facilitate regular communication with business stakeholders to comprehend their needs and opportunities, and keep them informed about project status, issues, risks, and threats.Collect and analyze both functional and non-functional business requirements, preparing detailed functional specifications as per the requirements.Create and maintain process flows, use cases, screen mockups, and other artifacts necessary to effectively communicate business needs and processes.Collaborate closely with external vendors and offshore technical teams to conduct gap analysis between system documents and business requirements.Coordinate with regional teams and technical counterparts to resolve technical specifications and issues.Requirements:Hold a Bachelor's degree in Information Technology, Computer Science, or a related discipline.Have at least 3 years of experience in implementing IT projects Possess a solid understanding of Digital / E-learning / ERP integration.Familiar with SDLC processProficiency in SQL scripting or other programming language will be a plus but not a mustExperience in regional project management would be beneficial but not a must.Fluent in Cantonese, English.Possess strong interpersonal skills and the ability to communicate effectively with staff at all levels "
Project Executive,Raft a Hill Group Holdings Limited,9,False,"Wan Chai, Wan Chai District",Administration & Office Support,"$20,000 - $25,000 per month",2024-08-22,78282301,https://hk.jobsdb.com/job/78282301,"['Raft A Hill Group', 'StartPrint HK(始印', 'Computer Centre', 'MM9', 'Marketing & IT Business Solutions', 'Business Consultancy', 'SME', 'Come & Join', 'Facilitate', 'Finance', 'us?Bachelor', 'BonusMedical Insurance']","Who are we?Under Raft A Hill Group, there are sub-brands including StartPrint HK(始印), Computer Centre (腦場) and MM9 (未買夠). We are a leading provider of Marketing & IT Business Solutions, and Business Consultancy service aiming to provide SME with innovative solutions to meet their unique needs.We continue to innovate and embrace new ideas to enhance individuals' state of living. If you are aspired to work under a dynamic, cohesive and creative working culture, Come & Join us! What you will be doing…Facilitate application process for clients, ensuring that all relevant documentation is submitted on time and in compliance with the relevant regulationsHandle the application documents and provide assistance to the relevant parties to ensure documents are submitted accuratelyMaintain accurate data in the system Work closely with clients to understand their needs and provide guidance on the application processLiaise with internal teams, including Finance, Legal, and IT team, to ensure that the application process is completed in a timely manner.Conduct research on market trends/ mew projects and provide recommendations to clients on suitable options.Other ad-hoc projects assigned How to be one of us?Bachelor's degree required0-2 years of experience in a sales or project management role; Fresh graduates will also be consideredProficiency in spoken and written English and Chinese (Cantonese);Strong interpersonal and communication skills is key to having success in the roleSelf-motivated, proactive, can-do attitude is a mustAvailability immediately preferred Our Benefits:5-day work week14-20 days ALBirthday LeaveDiscretionary BonusMedical Insurance"
System Analyst,Mattex Asia Development Limited,5,False,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-08-27,78384076,https://hk.jobsdb.com/job/78384076,"['API', 'candidates:- Birthday Leave / Marriage Leave / Paternity Leave / Examination', 'Career Development Programme\xa0Contact UsQualified']","Responsibilities:Prepare system technical system designsBuild APIs and perform integration to various systems.Responsible for multiple platform applications design, development, implementation, maintenance and enhancement using multiple frameworks and languages;Improve code quality through writing unit tests, automation and performing code reviews;Communicate with product team and users to get user feedback on our platformSupport users in using our system on our daily operation Requirements:Bachelor Degree or above in Computer Science or related field with minimum 5 year relevant experience;Ambitious to develop both web and mobile app with excellent end-user experience;Experience of using, Golang, gRPC, RESTful API architecture;Knowledge with versioning control tools such as Git is a plus;Proactive in brainstorming and contributing in cutting-edge technology development;Good command of both spoken and written English and Mandarin;Committed, responsible, highly motivated and able to work independently. We offer competitive remuneration package with comprehensive fringe benefits to the right candidates:- Birthday Leave / Marriage Leave / Paternity Leave / Examination Leave- Staff Care Programme- Career Development Programme Contact UsQualified candidate, please email your full resume with academic credentials, working experience, current and expected salary and availability by clicking the ""apply now"" button as below."
Project Manager,Blue Pin (HK) Limited,1,False,"Pak Shek Kok, Sha Tin District",Information & Communication Technology,,2024-08-27,78380832,https://hk.jobsdb.com/job/78380832,"['PrerequisiteDegree', 'Information Technology', 'PMS', 'Oracle Opera', 'CI', 'Quick Apply']","Job ResponsibilityDevelop comprehensive project plans, define scope and goals, identify risks, establish budgets, and allocate resources.  Develop and manage detailed project plans, timelines, and budgets.Serve as the primary point of contact, facilitate effective communication, provide regular project updates.Ensure deliverables meet quality standards, conduct reviews, and implement best practices.Monitor project performance, provide end-user software/hardware support, assist with configurations and upgrades.Work closely with cross function teams and external vendors on system integration / projects implementation from kickstarts to rolloutAssist in ad-hoc projects and tasks when requiredCandidates with less experiences will be considered as Assistant Project Manager PrerequisiteDegree holder in computer science, Information Technology or equivalent related disciplines.With 1-2years of relevant working experience is preferredHave strong presentation and communication skillsDemonstrates strong analytical and problem-solving abilitiesGood command in both spoken and written English and Chinese (Cantonese and Mandarin)Project management in hotel industry is advantageousKnowledge in below skills is a plusHotel PMS: Oracle Opera, Cambridge Programming Language: JavaScript, Kotlin, Swift, JavaDatabase: MongoDB, MySQL, PostgreSQLVersion Control and deployment: Docker, Git, CI/CD, AWSBenefitsFive-days work13 months pay Discretionary bonusMedical insurance We offer excellent remuneration package with fringe benefits. Interested applicants should apply with details of academic qualifications, work experience, present and expected salary by Quick Apply or free to get in touch at hr@bluepin.hk."
IT Business Analyst Lead,PCCW Solutions,8,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-08-06,77884770,https://hk.jobsdb.com/job/77884770,"['Develop', 'Facilitate', 'Operations Management']","Company description:PCCW GroupJob description:Your role    Collaborate with business stakeholders to understand their requirements and translate them into technical specifications Conduct analysis of existing systems and processes to identify areas for improvement and optimization Develop and maintain documentation such as business requirements, functional specifications, and user stories Work closely with development teams to ensure that the technical solutions align with the business requirements Facilitate communication between business stakeholders and technical teams to ensure a clear understanding of project goals and deliverables Conduct user acceptance testing to validate that the implemented solution meets the business needs Provide support and training to end-users on new systems or enhancements Monitor system performance and troubleshoot issues as they arise Provide guidance and support to junior analysts, fostering their growth and development.  To succeed in this role University degree or above, preferably in Business, IT, Operations Management or related disciplines. Minimum 8 years BA experience within this, with a proven track record of defining and documenting complex business requirements and functional specifications Strong understanding of technology processes, platforms, and technologies. Exceptional problem-solving abilities, communication skills, and teamwork capabilities. Well-versed written and verbal English and Chinese (both Cantonese and Mandarin) Proactive, able to work independently and under pressure Strong communication, influencing and stakeholder management skill Experience working within an agile development environment "
"Business Analyst  (5 days work,Double Pay, Bonus)",Headsearch21 Consultancy Ltd,2,False,Hong Kong,Information & Communication Technology,,2024-08-21,78266881,https://hk.jobsdb.com/job/78266881,"['ETL', 'UI/UX', 'UI/UX', 'Bachelor', 'Multimedia Design/Interaction /Business Administration', 'Google Analytics', 'SQL', 'Power BI', 'ETL', 'ChineseInterested', 'Web-Site']","To cope with their business needs, they are sincerely inviting high caliber candidates to join their team. Responsibilities: Responsible for the e-platform Design, execute, and evaluate data analytics projects, including ETL processes, data warehousing, and implementation of data quality assurance measures.Conduct advanced data analysis and statistical modeling to identify trends, patterns, and insights, providing data-driven recommendations for business strategies and UI/UX improvements.Develop and maintain comprehensive dashboards, reports, and data visualizations for stakeholders, including financial performance metrics, operational KPIs, and market trend analyses.Develop wireframes, prototypes, and high-fidelity designs for digital products, ensuring they are intuitive, visually pleasing, and user-friendlyAnalyze digital journey effectiveness by reviewing usage metrics, drop-off rates, and other key performance indicators to optimize user experiences.Conduct market research and competitor analysis on digital journeys, providing data-driven recommendations for UI/UX improvements and overall digital strategy.Handle any other product-related tasks assigned by the product owner Requirements:  Bachelor's degree  in Multimedia Design/Interaction /Business Administration, Computer Science, Engineering or related disciplinesAt least 2-3 year experience business analysis, data analysisProficiency in data analysis tools and languages (e.g., Google Ads, Google Analytics, SQL, Python, R, Power BI, Tableau)Experience with ETL processes, data warehousing, and big data technologiesGood command of both written and spoken English and ChineseInterested parties, please click  “apply now” or send your resume with current and expected salary in MS word format to candylai@headsearch21.com. For more information please contact Ms. Candy Lai at +852 3188 3070.  #CA08004All information collected will be treated in strict confidence and be used for recruitment purpose onlyCompany Web-Site: www.headsearch21.com Hotline: (852) 3188 3586"
Analyst Programmer at ACT Solutions Limited (Fresh graduates are welcome),SmartHire by SEEK,1,False,Southern District,Information & Communication Technology,,2024-08-27,77926714,https://hk.jobsdb.com/job/77926714,"['Information Technology', 'Java and MSSQLEnergetic', 'email)The Jobsdb SmartReward Program', 'SmartReward', 'the Jobsdb SmartReward Program - Terms & Conditions#SmartReward', 'SmartHire']","Our client ""ACT Solutions Limited"" is seeking Analyst Programmer to join their company! What you’ll be doing?  Develop systems/ functions according to the customers' requirementsPerform project implementation including documentation, coding, testing, and user supportWho are they looking for? Higher Diploma or above in Information Technology, Computer Science related disciplines1 year of relevant working experienceHands-on development experience in C# or Java and MSSQLEnergetic, self-motivated, a good team playerEager to learn new technologies including D365, AI, Cloud, Power BI, Power Apps etc Implement system for multi-national enterprisesGood command in CantoneseIANG holders will also be consideredWhy you should consider this opportunity:Our client offers an attractive remuneration package with fringe benefits to the right candidate, such as  Performance bonusMedical insuranceAttractive compensation package12 days of Annual Leave Working Hour:  5 days work  Ready to join this role? Apply now to submit your resume with date of availability and expected salary to us!   All information received will be kept in strict confidence and will be treated only for employment-related purposes.   Refer A Candidate and Earn $2,000 (Click this link to share referral details via email)The Jobsdb SmartReward Program is applicable to this job opening. Applicants who successfully secure this job or refer a successful candidate, will receive the SmartReward as advertised. *By applying to or referring a candidate to this job, you agree to the Jobsdb SmartReward Program - Terms & Conditions#SmartReward #SmartHire"
Business Analyst,Ricacorp Properties Limited,1,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-08-14,78064255,https://hk.jobsdb.com/job/78064255,[],"ResponsibilitiesEngage with company executives to understand business values and issues;Identify and prioritise system and solution requirements by communicating with all stakeholders and analysing data available;Formulate and define system scope and objectives using knowledge of information technology and industry knowledge/requirements;Push data-driven changes to our systems and processes to create value and improve efficiency;Document users requirements, functional specifications and system design specifications;Prepare test plans and test cases, coordinate and conduct UAT;Requirements:Strong interest and passion in technology;1-3 years of working experience as a Business Analyst or related discipline;Hands on experience in collecting both functional and nonfunctional requirements from users of different working levels;Solid understanding of Scrum and Agile methodology;Familiar with system development cycle, change management, and project management;PBA/PMP/PRINCE2 certification is a plus;"
Project Manager (New Business Initiatives),C-MER Medical Holdings Limited,8,False,"Central, Central and Western District",Healthcare & Medical,,2024-08-21,78244128,https://hk.jobsdb.com/job/78244128,"['C-MER Medical Group', 'Business Administration', 'Healthcare Management', 'Project Executive', 'Project Executive', 'C-MER', 'Equal Opportunities Employer', 'C-MER']","As C-MER Medical Group continues to grow and expand rapidly in Hong Kong and across the border, we are seeking a talented individual to join our team as a Project Manager, with a primary focus on business development and the expansion of our medical services in both Hong Kong and the Greater Bay Area (GBA) in China.Responsibilities: Collaborate with senior management to develop and implement strategic plans for business development and the expansion of medical services in Hong Kong and the GBA.Conduct market research and analysis to identify potential growth opportunities and new business ventures in the China healthcare market.Prepare business proposals and quotations as required.Collaborate with cross-functional teams to execute projects, ensuring adherence to timelines, budgets, and quality standards.Coordinate with various stakeholders including doctors, administrators, and external partners to drive project success in both Hong Kong and China.Monitor project progress, track key performance indicators, and provide regular updates to senior management.Identify and mitigate risks, proactively resolving any issues that may arise during project implementation.Foster strong relationships with key stakeholders in both Hong Kong and China, promoting collaboration and effective communication. Requirements: Bachelor's degree in Business Administration, Healthcare Management, or a related field. Master's degree preferred.Minimum 8 years’ relevant experience in commercial, business development related experience including 3 years at supervisory level or above, preferably within the healthcare industry.Strong understanding of business development strategies and project management methodologies in both Hong Kong and China.Experience in biotechnology or medical services in the China market is advantageous.Excellent leadership skills with the ability to motivate and inspire cross-functional teams.Exceptional analytical and problem-solving abilities.An excellent command of written and spoken English and Chinese (both Cantonese and Putonghua).Ability to thrive in a fast-paced and dynamic environment.Candidates with less experience will be considered for the positions of Project Executive or Senior Project Executive. C-MER is an Equal Opportunities Employer. Personal data provided by job applicants will be used for recruitment purposes only. Candidates not notified within eight weeks may consider their application unsuccessful. All related information will be kept in our file for up to 24 months.C-MER 是平等機會僱主。 求職者提供的個人資料將僅供招聘之用。 八週內未收到通知的求職者被視為他們的申請不成功，所有相關信息將在我們的檔案中保存24 個月。"
Business Analyst,aCube Solutions Limited,,True,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-08-14,78051177,https://hk.jobsdb.com/job/78051177,"['ERP', 'User Requirements Specifications', 'Information Technology, Business Administration', 'Project Implementation', 'Government Projects', 'performanceOn-Job personal Learning & DevelopmentSmall']","What you’ll do:Experience with one of the best local ERP solutions providers in HK marketAssist developing new product features and enhancementsWorking closely with developers, UX designers and technical analystsTransform user requirements into software designs and specifications in the appropriate analytic sensesPrepare project documentations such as User Requirements Specifications, Testing Plans, Application User Manuals etcPerform Data Extraction / Conversion in project implementation phaseAssist Senior Business Analysts / Project Managers throughout the project development life cycle What you’ll need:High Diploma/ Bachelor’s degree in Information Technology, Business Administration or related disciplineGood command of spoken and written English and Chinese, Mandarin is an advantageStrong team player with good problem solving, troubleshooting and communication skillsGood team player with strong interpersonal and communication skillsExperience with Project Implementation is an advantageExperience in Government Projects is an advantageKnowledge in Hong Kong Employment Ordinance is an advantageFresh graduates are welcome!What we can provide:Competitive salaries & equityYoung and friendly workplaceWork-life balance - No overtime requiredWell covered medical schemeEstablished incentive for outstanding performanceOn-Job personal Learning & DevelopmentSmall, cross-functional teamsStrong emphasis on collaboration & mentorshipRegular team building and development sessionsWebsite: www.flex.hkAll personal data collected will be used for recruitment purposes only.#WorkinHK"
救生員 Lifeguard,**Private,,False,Central and Western District,Sport & Recreation,,2024-08-27,78410905,https://hk.jobsdb.com/job/78410905,[],工作性質：負責拯溺、維持秩序協助進行清潔工作管理水上活動器材／裝備，保障泳客安全 要求：2年或以上相關工作經驗需持有泳池救生章流利廣東話及英語 工作地點 : 半山區 聯絡及查詢：WhatsApp only +852 52857784 
