Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL,Frequent Words,Job Description
Business Analytics Officer,"Sushi Express (Hong Kong) Co., Limited",,False,"Lai Chi Kok, Sham Shui Po District",Accounting,,2024-09-03,78538301,https://hk.jobsdb.com/job/78538301,[],"Responsibilities: - Assist and support Department Head to achieve operational objectives by studying business functions; gathering information; evaluating output requirements and formats- Assist in construct workflow charts and diagrams; studying system capabilities; writing specifications- Assist to improve systems by studying current business practices; designing modifications- Recommend controls by identifying problems; drafting improved procedures- Prepare technical reports by collecting, analyzing and summarizing information and trends- Conduct and coordinate financial, product, market, operational and related research to support strategic and business planning within various departments and initiatives- Perform daily, weekly and monthly reviews and analyses of current processes using operational metrics and reports, and other ad hoc projects as assigned  Requirements: - Diploma holder or above in appropriate field of study or equivalent work experience- Experience in accounting and finance analytics will be advantage - Ability to impact operations and effect change without being confrontational- Detail oriented, analytical and inquisitive- Ability to work independently and with others- Organized with strong time-management skills- Proficiency in Chinese typing- Sport lover is highly preferable- Candidates with more experience will be considered as Senior Business Analytics Officer"
"Incident Manager, Hong Kong",Bloomberg L P,,False,Hong Kong,Banking & Financial Services,,2024-09-03,78567427,https://hk.jobsdb.com/job/78567427,"['Description & Requirements', 'Incident Management', 'Incident Management', 'Communicate', 'Facilitate']","

 Incident Manager, Hong Kong
 



 
 Description & Requirements
 


At Bloomberg, our mission has always been to provide real-time data, news, and analytics to our clients quickly and accurately. Our clients are some of the biggest players in finance, and they rely on our software to manage their portfolios, analyze the markets, and make swift trading decisions that keep them ahead of the competition. We have more than 320,000 clients across the world, so it’s critical for our systems to be stable, reliable, and always available. That’s where the Incident Management team comes in.
 On the Incident Management team, we manage the coordination and communication for all service-impacting outages to ensure they have a minimal impact on all downstream users and are resolved as quickly as possible. To do this, we structure and lead investigations in partnership with technical teams across the company - from developers to client support. We’re the central point for all stakeholders, and we ensure that accurate and timely information is communicated to everyone during significant outages. Our team is critical to providing the best possible service for our clients, and we take pride in the impact we have on the company's continued success. We're also responsible for Problem Management activities and help pursue root cause analysis and remediation actions to make sure our incidents don't happen again in the future. 
 We'll trust you to: 

Communicate and escalate with stakeholders and senior management regarding sudden outages as well as status updates on ongoing incidents 
Quickly and accurately assess the severity of an outage in regards to business impact and technical complexity 
Facilitate outage resolution by effective and timely communication across multiple teams 
Coordinate investigations and deploy critical thinking skills to drive incidents to resolution/remediation 
Be a self-starter who is assertive but diplomatic with the ability to prioritize workload and perform in a high-pressure environment 

 You'll need to have: 

Bachelor’s degree or degree-equivalent qualifications
Professional experience in incident management or technical support for application or infrastructure services

Experience working with Windows or Linux operating systems and working with distributed systems in a global large-scale enterprise environment
Excellent written and verbal communication skills with the ability to effectively tailor communication around technical issues to various audiences 
Ability to write quickly, concisely, and accurately under tight deadlines 
Fluency in both spoken and written English 
Demonstrated continuous career growth within an organization 
Strong collaboration skills with the ability to develop a strong internal network 
Ability and aptitude to pick up new technologies or procedures 
Good organization and multitasking skills with the ability to ‘pick up the pace’ during major outages 

 We’d love to see: 

Basic understanding of industry standard technologies and infrastructure such as: networking, cloud storage, middleware, databases, and virtual infrastructure 
ITIL Service Support knowledge 

"
"Engineer/ Assistant Engineer, Transmission Network Development & Planning",HKT,3,True,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-09-03,78563547,https://hk.jobsdb.com/job/78563547,"['HKT', 'PCCW Limited', 'HKT', 'IP', 'IP', 'Electronic / Computer Engineering/ Computer Science / Information Engineering/ Information Technology', 'IP', 'HKT']","Company description:HKT (SEHK: 6823) is Hong Kong's premier telecommunications service provider and leading operator in fixed-line, broadband and mobile communication services. It meets the needs of the Hong Kong public and local and international businesses with a wide range of services including local telephony, local data and broadband, international telecommunications, mobile, and other telecommunications businesses such as customer premises equipment sales, outsourcing, consulting, and contact centers. HKT offers a unique quadruple-play experience in Hong Kong delivering media content on its fixed-line, broadband Internet access and mobile platforms jointly with its parent company, PCCW Limited. HKT also provides a range of innovative and smart living services beyond connectivity to make the daily lives of customers more convenient, whether they are at home, in the workplace, or on the go.Job description:Your Role Conduct transmission and fibre network planning and design work, including but not limited to fibre infrastructure and transmission systems Perform transmission over IP customer project bidding support, network design and provisioning work with involvement of IP networking design and cyber security implementation Prepare design document and guideline, engineering work instruction, equipment configuration, testing and trouble shooting Coordinate, supervise and monitor works of transmission related projects  To Succeed in the Role  Degree Holder in Electronic / Computer Engineering/ Computer Science / Information Engineering/ Information Technology or related disciplines with at least 3 years' relevant experience Good problem-solving skills and interpersonal skills Able to work independently and under pressure Attentive to details Technical experience in transmission systems, IP networking and project implementation will be an advantage Candidates with less experience will be considered as Assistant Engineer  Work Location: Hong Kong If you have the desire for an exciting and rewarding career, please apply by sending your resume immediately, quoting your present and expected salary. HKT is an equal opportunity employer and welcomes applications from all qualified candidates. Information provided will be treated in strict confidence and will only be used for recruitment-related purposes. Personal data provided by job applicants will be used strictly in accordance with the employer's personal data policies (www.hkt/privacy-statement), a copy of which will be provided immediately upon request."
Analyst Programmer (Backend Developer),Konew Fintech Corporation Limited,1,False,Central and Western District,Information & Communication Technology,,2024-09-03,78557469,https://hk.jobsdb.com/job/78557469,"['Main Duties & Responsibilities:Build', 'the Software Development Life Cycle', 'Computer Science / Information Technology', 'AzurePossesses', 'GitExperienced', 'DevOps CI']","Main Duties & Responsibilities:Build and maintain the credit card and loan platform using C# programming languageClosely work with frontend developer and backend development lead to deliver the backup applicationDeliver well-tested codes alongside any new features / bug fixesExperienced in troubleshooting incidents and resolving technical issuesParticipate in various phases of the Software Development Life Cycle (SDLC)Stay updated with current modern backend development Trends & technologiesApplies well-defined and disciplined development, implementation, and production processes Requirements:At least 1 years work experience in C# or Java backend API developmentBachelor or above in Computer Science / Information Technology (I.T.) or related disciplines, or equivalent qualifications at HKQF level 5Practical experience with cloud infrastructure solutions like AzurePossesses fundamental knowledge in MongoDB, Kafka and SQL ServerExperienced in using version control systems – GitExperienced in setting up DevOps CI/CD pipelineFamiliar with all phases of testing and know how to write test cases, execute them and communicate the resultsProficiency in Chinese and English both written and verbal communications We offer:Attractive remuneration packageCareer progression opportunitiesDiscretionary performance bonusMedical & Dental insuranceBirthday leaveAnniversary leaveStudy leaveStudy subsidy schemeEmployee property loan / personal loan schemeNumerous other staff benefits"
Principal Consultant - International Environment and Social Impact Assessment,"ERM-Hong Kong, Limited",10,False,"Hung Hom, Kowloon City District",Consulting & Strategy,,2024-09-03,78132608,https://hk.jobsdb.com/job/78132608,"['ERM', 'International Environmental and Social Impact Assessment Team', 'Environmental and Social Impact Assessment Projects', 'ERM', 'Capital Project Delivery Service Line', 'ERM', 'ERM', 'Ideal', 'ERM', 'ERM Partners', 'ERM', 'the Low Carbon Energy Transition', 'Infrastructure Sectors', 'Environmental and Social Impact Assessment', 'ADB, World Bank).Represent the', 'ERM', 'the ERM Group', 'Project Management', 'the Power, Oil & Gas', 'the World Banks', 'ERM', 'ERM', 'ERM', 'ERM', 'ERM', 'ERM', 'ERM']","ERM seeks an exceptional individual to join as a Principal Consultant in our International Environmental and Social Impact Assessment Team based in Hong Kong.  The role will be specifically to identify, secure, lead, and deliver Environmental and Social Impact Assessment Projects throughout the Asia Pacific region.           SCOPE In this role, you will contribute to the development and growth of ERM’s Capital Project Delivery Service Line in Asia, as well as ERM’s Hong Kong business.  You will be expected to use your skills across all he sectors in which ERM works and be part of our Impact Assessment Technical Community.  Ideal candidates will be enthusiastic and energetic, be persuasive communicators (both verbal and written), be comfortable in dealing with clients and project stakeholders, and have flexibility to travel both regionally and internationally with work.  You must have a passion for sustainability, have a proven background securing large scale international impact assessments, and have technical expertise in delivery.   This is an excellent career opportunity to work with an expert global consulting company on challenging environmental and social projects for large industrial and global clients based in one of Asia’s most dynamic cities. You will have access to ERM's worldwide network of experts who provide knowledge sharing of best practices across the industry and ongoing learning opportunities for everyone. RESPONSIBILITIES: Working with ERM Partners, develop business opportunities throughout the Asia Pacific region and Globally;Liaise with clients to ensure that client needs are met and work is conducted to the highest standard.Drive the growth of ERM’s services supporting investment into the Low Carbon Energy Transition (LCET), Renewables, Power, Oil & Gas, and Infrastructure Sectors.Act as the Project Manager for the delivery of Environmental and Social Impact Assessment (ESIA) consulting services for private sector clients and financial institutions (eg IFC, ADB, World Bank).Represent the interests of the company in all dealings, and communications with ERM clients, potential clients, contacts and other businesses in the ERM Group.Alongside an ERM Partner, helping to build a team of environmental and social impact assessment consultants.Stay knowledgeable of trends and innovation in the field. REQUIREMENTS: Candidates must have a postgraduate qualification in an environmental or social related discipline;A minimum of ten (10) years’ experience in an international consultancy firm or environmentally and / or socially focussed non-governmental organisation is essential;Previous experience working with multi-disciplinary teams in an international consultancy environment;Proven experience in business development, development of marketing plans, a strong client portfolio, and generating net sales of >US$1M per year would be an asset;Experience in Project Management, preferably with large scale multi-disciplinary projects for the Power, Oil & Gas, or Infrastructure Sectors;A proven background in international impact assessment providing advice to private sector and / or government clients;Knowledge and proven experience in bankable projects, preferably with the World Banks, IFC, ADB or Equator Principal Banks; and,Ability to multi-task, maintain flexibility, travel, and work independently with minimal supervision.A strong ability to converse and write in English Language is a fundamental requirement.  Who We Are:As the world’s leading sustainability consulting firm, ERM is uniquely positioned to contribute to the environment and society through the expertise and energy of our employees worldwide. Sustainability is what we do, and is at the heart of both our service offerings and how we operate our business. For our people, our vision means attracting, inspiring, developing and rewarding our people to work with the best clients and on the biggest challenges, thus creating valuable careers. We achieve our vision in a sustainable manner by maintaining and living our ERM values that include Accountability, Caring for our People, Client Focus, Collaboration, Empowerment, and Transparency.   ERM does not accept recruiting agency resumes. Please do not forward resumes to our jobs alias, ERM employees or any other company location. ERM is not responsible for any fees related to unsolicited resumes. ERM is proud to be an Equal Employment Opportunity employer. We do not discriminate based upon race, religion, color, national origin, gender, sexual orientation, gender identity, age, marital status or disability status. Thank you for your interest in ERM. "
"Project Manager (Gov't exp, SDLC)",CL Technical Services Ltd.,8,False,"North Point, Eastern District",Information & Communication Technology,"$70,000 - $80,000 per month",2024-08-21,78249004,https://hk.jobsdb.com/job/78249004,[],"Job Description: Supervised the in-house staff and outsourced contractors on the provision of IT support to government bureaux/departments (B/Ds) and public/private organisations developing enabled online services including the UI/UX review Implement the new integrated service portal with in-house staff, internal project teams, outsourced contractors and partnering organisationsLead the team to liaise with online services providers outside Hong Kong, including those in the Mainland China on adoption of public/private online servicesMaintain smooth operation of the Sandbox Programme including supporting new tasks assigned, carrying out enhancement in existing work and complete the scheduled tasks/event of programAssist supervisor to oversee the progress of the adoption of public/private organisations and take necessary actions to assist them to complete timely Any other duties assigned by the supervisor Requirements: Degree in Computer Science or related subjectsAt least 8 years in IT industry with 2 years in Project Manager positionAt least 1 year working experience in government departments / projectsSolid working experience in system design, development, implementation and maintenance of IT systems using web services and RESTful APIs; and involving users from different companies or organisationsSolid working experience in providing technical advice and support to different users and clients from local and Mainland ChinaSolid working experience in managing the difficult contractor and/or partner to complete the assigned tasks. - Good sense of analytical and problem solving skillsGood command of English and Chinese writing skillsFluent in Putonghua and CantoneseIf interested for the above position, please send detailed resume with current and expected salary as well as date of availability by sending email to applyjob@clts.com For more job opportunity, please visit our website: www.clts.com The personal information is collected strictly for recruitment purpose only."
Presales Manager,IQAX Limited,10,False,"Science Park, Tai Po District",Information & Communication Technology,,2024-08-27,78376904,https://hk.jobsdb.com/job/78376904,"['ResponsibilitiesPresales Managers', 'Ideal', 'POC / POV', 'lead5']","ResponsibilitiesPresales Managers operate alongside sales / account executives to support the technical demands associated with presales customer acquisition (and in some cases, post-sale customer retention). Each of the responsibilities for this position require the ideal candidate to possess strengths across consultative, sales and technical domains. Ideal candidates will be able to demonstrate competencies and proven results through the following core responsibilities  for this position:Asset development and collaboration – Candidates must be able to develop and/or collaborate in the development of key sales enablement assets.Demonstrations — The Presales Manager will need to prepare and customize product demonstrations that cater to the needs of prospective buyers. Storytelling — Create and present solution-related content as a part of the overall messaging that educates prospective buyers throughout the buying journey. Deliver key value proposition elements to clients in a manner that engages and connects with their distinct demands with empathy. Think outside the box and articulate solutions based on current capabilities rather than custom development.Proofs of concept (POCs) / proofs of value (POVs) and pilots — Presales Managers will coordinate across prospective clients and internal stakeholders to scope, schedule and execute POC / POV and pilot engagements in support of sales motions. Business case validation — Candidates need to be able to discern prospective clients’ desired business outcomes and to analyze and message the alignment of product/service capabilities to support these objectives.Competitive analysis and positioning — Maintaining an awareness of key strengths and weaknesses of competitive market offerings and status quo alternatives.Sales strategy and account planning support — Candidates will need to balance the solution-relevant considerations of prospective sales motions in a collaborative manner with the account strategy and objectives defined by the sales / account executive.Solution architecture — Apply the buyer’s business case to determine the appropriate mix, dependencies and integration of existing and future products and/or services to meet those needs while aligning to the sales strategy for the account.Technical objection handling — Candidates will need to integrate product/service and competitive knowledge with customer needs to address and overcome objections across the varied buyer stakeholders. Trusted advisor — Presales Managers will need to establish an early and sustained consultative rapport across the prospective buying team that balances technical and business outcome objectives while understanding the organizational political landscape. QualificationsMust Have5 – 10 years of experience performing the responsibilities of a Presales engineer, solution architect or technical lead5+ years in a principal / lead technical role with direct customer-facing responsibilities5 – 10 years of hands-on engineering / development experienceDemonstrated ability to storyboard, write, design and deliver compelling presentations to senior leaders and individual contributors of prospective customersExcellent communication skills including written, verbal and formal speaking scenariosProven track record of building relationships with both technical and business stakeholdersAbility to lead through influence and provide technical coaching to other members of the sales and client buying teamsNice to HaveEducation:B.S. in computer science or information managementMBA is a plus"
Assistant to CEO and GM,Lightning International (Media) Limited,,False,"Central, Central and Western District",Administration & Office Support,,2024-09-03,78527643,https://hk.jobsdb.com/job/78527643,"['Lightning International', 'GM', 'GMPrepare', 'GMCoordinate', 'GMWork', 'Google']","Lightning International is a content services company licensing TV programmes and TV channels worldwide. We also provide channel creation, services, industry consultancy, and technical services. We have over 3000 hours of programming and 14 channels. We are looking for an Assistant to the CEO and GM, to help to manage day to day operations: Responsibilities:-Coordinate calls and meetings for CEO and GMPrepare monthly clients reportsPrepare any government required documents for subsidiesOffice administrative work (such as courier, postage, water ordering, stationery, etc.)Cost control on office adminPerform other tasks and projects assigned by CEO or GMCoordinate and submit monthly expense reports for both CEO and GMWork closely with CEO on travel trips to make sure all travel forms are filled out (with supporting where available before trips)Requirements:-Fluent English (written and spoken)Follow instructionsMS Excel knowledge is a mustComputer skills are required such as using the internet for searching, Google mail, etc.Patient, willing to learn, asks questions, diligent, on timeProactive is a MUST (i.e. to try to find answers and not sit and wait for instructions)Multi-tasking ability is a mustWe offer attractive remuneration package to the right candidate. Interested parties please send your resume with expected salary by clicking ""Quick Apply""."
Major Bank: Senior Business Analysts / Business Analysts (CORE Banking System),IT Solutions Ltd.,,True,Hong Kong,Banking & Financial Services,,2024-09-03,78567376,https://hk.jobsdb.com/job/78567376,"['Core Banking System Projects', 'Core Banking Systems', 'Current Accounts, Saving Accounts', 'Customer Information System', 'User Acceptance TestAssist', 'skillA', 'Large Corporations', 'Banking & Financial Sector', 'SI', 'Multinational Corporations', 'Hong Kong Government Departments', 'Application Development', 'Data Scientist', 'Business Analysis', 'QA & Project Management']","We are searching on behalf of a major bank for Senior Business Analysts / Business Analysts  to work on Core Banking System Projects. Core Banking Systems include Current Accounts, Saving Accounts, Timed Deposit, Loans, Customer Information System, etc... Responsibilities:Perform business analysis and user requirement studies for core banking systemsAct as the key interface between business users and technical developersWrite Test Plans and conduct User Acceptance TestAssist in project implementation Requirements:Degree in Business Studies or Computer Science or related discipline2+ year relevant working experience in bank is an advantageSound business knowledge in core banking productsGood communication skills with strong Chinese report writing skillA desire to work as a business analyst in IT department Benefits:Attractive remuneration will be offered to the successful candidateExcellent opportunity to further develop your professional skills in major banking   environment If you are interested, please send your resume in MS Word format, specifying your availability, current and expected salaries to:jobs @itsolutions.com.hk orPlease click the Apply Now button and attach your cv in MS Word Format, specifying your availability, current and expected salaries.Personal data collected will be used for recruitment purposes only.IT Solutions Ltd.Suite 210221/F Lucky Building39 Wellington StreetCentral, Hong Kong(P.S. We do not process applications from overseas for this position) Company OverviewIT Solutions Ltd., established in 1998, is a professional Search Firm specializing in recruitment services of IT professionals for Large Corporations in Hong Kong. For more than 26 years, we have been working with our corporate clients from Banking & Financial Sector, SI, Multinational Corporations and Hong Kong Government Departments.Our know-how covers all aspects of IT services, including all varieties of technologies of Application Development from old to the latest technologies, Data Scientist, Business Analysis, QA & Project Management, as well as all aspects of IT Infrastructure on all platforms, network and security.If you are in the IT field, whether a seasoned IT Professional or a fresh graduate contemplating a career in IT, do not hesitate to contact us for your career development. We are eager to assist you and to discuss job opportunities with you. "
Technical Manager,Chun Wo Construction Holdings Company Limited,5,False,Kowloon,Real Estate & Property,,2024-08-15,78097185,https://hk.jobsdb.com/job/78097185,"['Building Services /Mechanical Engineering', 'MCIBSE / MIME', 'The Human Resources', 'Cheung Sha Wan']","Responsibilities:All the preparation and submission of Temporary works proposals, method statements, traffic diversion proposals and other technical issues arising from the works on Site.Challenge ways of working to add value.Requirements:University degree in civil engineering or relevant disciplines. He shall have at least 5 years' experience in trenchless construction of stormwater drains, sewers, watermains, utilities etc.Degree holder in Building Services /Mechanical Engineering or related disciplines;Professional qualifications in MCIBSE / MIME is preferred;Experience of various types of delivery including design and build method.Experience of buildings and infrastructure design and on-site coordination neededSound knowledge of building services engineering gained with a combination of contractors and consultants;Knowledge of procurement and estimation of building service components from global sources;Knowledge of modularization;Knowledge and awareness of appropriate computer software for design and detail.Able to understand local and international codes and quality standards for design and building services components andequipment;Willing and able to mentor junior staff; Proficient in English, Cantonese and Mandarin.We offer competitive package and attractive employee benefits including 5-day work, ex-gratia rest day, birthday holiday, All-in-One Flexible Benefit Plan, training sponsorship and discretionary bonus.Application with full resume, current and expected salary, and available date should be sent through email to The Human Resources Manager, quoting the appropriate reference number via email to hr @chunwo.com write to 5C, Hong Kong Spinners Industrial Building, 601-603 Tai Nan West Street, Cheung Sha Wan, Kowloon, Hong Kong.For more information, please visit our website at www.chunwo.comPersonal data provided by job applicants would be used for recruitment purposes only."
Junior Graphic Designer and Marketing Assistant,Zynthesis Company Limited,1,False,"Central, Central and Western District",Design & Architecture,"$15,000 - $17,000 per month",2024-09-03,78531231,https://hk.jobsdb.com/job/78531231,"['Position\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Designer & Marketing', 'Branding & Social Media focusConceptualize', 'Instagram, Facebook,', 'XHS etcContent', 'UX & UI', 'ExperienceMajor', 'Graphic Design, Design', 'Required Technical SkillsHighly', 'Photoshop and Illustrator', 'InDesign', 'Skills']","Position                     Designer & Marketing Assistant  (Marketing & Digital)  ( Full-Time / Contract) Reports To                 Managing Director Office Location         Central, Hong Kong, ( 3 mins away from MTR)Company Culture     Fast-paced, international boutique branding and digital agency  Company Background'Zynthesis' is an integrated marketing and digital agency specialising in branding, creative direction and holistic campaign delivery with tangible results. We inject modernity into brands, ensuring they speak to their targets and meet the highest industry standards. Our clients span from luxury, lifestyle and corporate brands. We are seeking strong talents to join our fast growing and dynamic team as we continue to expand our brands & service market in Hong Kong.  Key Responsibilities Marketing, Branding & Social Media focusConceptualize and design trend-inspired assets for our awesome clients. On any given day you will source materials, design and render luxury/fashion/lifestyle assets for the client’s initiative, pull together a presentation, create graphic artwork or develop tech specs and review samples.Manage the design and content for all social media platforms including Instagram, Facebook, Linkedin, XHS etcContent direction & strategies will be provided by senior colleagues.Duties include copy writing, content, hashtag, scheduling and optimizationProduce visual contents static/ reels / videos for social media, websites, products pages, banners, posters, eDM, collections, blogs, look books, proposals, etc & ad-hoc tasksAssist in developing and executing marketing campaigns to grow brand recognition and customer base in Hong Kong and China marketsWork to increase user experience features to support sales conversion: UX & UI improvementsCoordinate and execute product photography shoots or short videosHelp organize and execute events, fashion shows, VIP programs, press eventsWork closely with Managing Director, Managers and support ad-hoc or admin needs  Preferred ExperienceMajor in Graphic Design, Design. Ability to create design concepts for a wide range of styles and brand guidelinesArticulate / fluent in both Cantonese and/or English (require for bi-lingual design) 1-3 years work experience in graphic, packaging or accessories design preferredCritical thinking skills with the ability to persuasively critique designInnate interest in fashion, beauty, and luxury brands with a nuanced understanding of their differentiators Ability to work quickly and creatively on multiple projects with short timelinesStrong team collaborator with the ability to self-manage  Required Technical SkillsHighly proficient in Photoshop and Illustrator (to render photo-realistic representation of products)Proficiency in InDesign (to pull together presentations)Illustrative Skills (to generate graphic artwork for fashion apparel, accessories, lifestyle items, home goods, stationery and/or stationery)If we sound like a match, please reach out with your resume, portfolio and a note telling us a little more about yourself. Please send and job references to hr@zynthesis.com.hkFor more information, please visit zynthesis.com.hk"
Technology Cooperation Department Position,CHINA MERCHANTS INNOVATION AND TECHNOLOGY (HONG KONG) CO.，LIMITED,6,False,"Science Park, Tai Po District",Information & Communication Technology,"$40,000 - $60,000 per month",2024-08-31,78497593,https://hk.jobsdb.com/job/78497593,[],"Job Responsibilities:Focusing on the key directions and sub-sectors of the major industry frontier technologies that the group intends to deploy, assist in formulating the group's medium- and long-term major industry frontier technology research and development plan.Organize feasibility analysis and technical route demonstration for the major industry frontier technologies to be deployed, assist in connecting internal and external innovation resources, conduct preliminary demonstration of the research content and research objectives of the proposed projects, prepare project task books, and be responsible for fulfilling internal approval decisions and commissioned R&D contract signing procedures.Research and explore major innovation needs of various industrial sectors of the group, promote the connection of external innovation resources; conduct research and demonstration on external emerging technologies with great application value, and be responsible for promoting the introduction of related technologies and their implementation in industrial scenarios.Conduct research on national science and technology policies, major projects and major projects, organize project application work, and obtain support from superior units.Responsible for formulating relevant management systems for the institute's technical cooperation work and assist in improving the institute's operating procedures.Other work matters assigned by the leader.Qualifications:Have a background in natural sciences such as physical science, life science, chemical science, and information science, with a postgraduate degree, and have research or management experience in major national science and technology projects such as green technology, life science, and digital technology.Have a good international perspective, learning ability, innovation ability, analysis and judgment ability, and communication ability, and be able to accurately grasp the direction of technological development based on domestic and foreign technological and industrial innovation trends.Should have more than 6 years of experience in scientific and technological research and development or scientific research management. Under the same conditions, those with work experience in large overseas technology companies or large venture capital institutions will be given priority.Have strong research ability, written expression ability, business report writing ability, and strong Chinese and English reading and writing ability. Under the same conditions, those with outstanding Cantonese proficiency will be given priority.Willing to accept diverse research work and challenging work tasks."
"Technical Manager, Systems (ITOB – PJS – 2-year contract)",The Hong Kong Jockey Club,8,False,Sha Tin District,Information & Communication Technology,,2024-08-17,78153534,https://hk.jobsdb.com/job/78153534,"['Operations and Systems Department', 'Club', 'IT System and Services', 'Department', 'Club', 'Operations and Systems', 'Operations and Systems', 'Service', 'Data Computing', 'Incident, Change, Problem, Resilience, Capacity, Configuration', 'Service Assurance', 'Quality', 'JobYou', 'Computer Science, Information Technology', 'Vmware vSphere', 'Server', 'EmploymentThe', 'ApplyPlease', 'The Human Resources Department', 'Club', 'the Personal Data (Privacy) Ordinance']","The DepartmentThe IT Operations and Systems Department provides the Club’s internal and external customers with expected IT System and Services that enable business operations. The Department’s goal is to provide the Club’s IT customers with best in class IT service offerings and experience.IT Operations and Systems serves as the primary user engagement channel for IT for help and service offerings fulfillment.  Engagement is offered 24x7 via phone, email and direct on-site support.IT Operations and Systems is the Service owner responsible for; IT Data Computing facilities; production Infrastructure platforms; Incident, Change, Problem, Resilience, Capacity, Configuration, Procurement functions; Service Assurance and Quality management; and Level 1 /2 system support functions.  The JobYou will:Plan and prepare documentation for systems migration (e.g., server hardware, virtualisation platform, active directory, etc)Work closely and communicate with all stakeholders (including the Infrastructure team, Application team, and IT Operations team) related to the data centre migrationActively manage 3rd party vendor(s), local suppliers and providers to deliver the migration automation scripts, hardware delivery, installation and configurationsHas the end-to-end accountability of all systems-related migration activitiesProvide support and consultancy on migration solutions and evaluate related technologies About YouYou should have:Degree qualification in Computer Science, Information Technology or relevant disciplinesMinimum 8 years of work experience in managing infrastructure and complex production environments within a sizable organisation with 8 or more years of experience in medium to large-scale IT infrastructure or operationsHas experience in data centre migrationStrong people and vendor management and communication skillsProficient in English language skills (both spoken and written)Expert technical knowledge with core infrastructure technologies - Microsoft Active Directory, Windows Server, Linux, Vmware vSphere, x86 Server hardware blade server technology etc.Ability to be hands-on and technical to support IT systems and infrastructureKnowledge of infrastructure as code, automation and orchestrationExperience with operations and solution design of multiple infrastructure technologies including systems, networks, storage and computeProven documentation skills and ability to write policies, procedures and instructions Terms of EmploymentThe level of appointment will be commensurate with qualifications and experience. How to ApplyPlease send your resume, complete with expected salary and job reference by clicking the Apply Now button or to:Fax: 2966-5770Mail: The Human Resources Department, The Hong Kong Jockey Club, 1 Sports Road, Happy Valley, Hong KongWe are an equal opportunity employer. Personal data provided by job applicants will be used strictly in accordance with the Club's notice to employees and prospective employees relating to the Personal Data (Privacy) Ordinance. A copy of which will be provided immediately upon request."
"Senior Technical Officer, Voice Network Development & Planning",HKT,,True,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-08-17,78154117,https://hk.jobsdb.com/job/78154117,"['HKT', 'PCCW Limited', 'HKT', 'Configure the Esxi', ', Medical Insurance and Discretionary Bonus', 'HKT']","Company description:HKT (SEHK: 6823) is Hong Kong's premier telecommunications service provider and leading operator in fixed-line, broadband and mobile communication services. It meets the needs of the Hong Kong public and local and international businesses with a wide range of services including local telephony, local data and broadband, international telecommunications, mobile, and other telecommunications businesses such as customer premises equipment sales, outsourcing, consulting, and contact centers. HKT offers a unique quadruple-play experience in Hong Kong delivering media content on its fixed-line, broadband Internet access and mobile platforms jointly with its parent company, PCCW Limited. HKT also provides a range of innovative and smart living services beyond connectivity to make the daily lives of customers more convenient, whether they are at home, in the workplace, or on the go.Job description:Your Role Conduct regression test of hardware/software upgrade for voice network components ​​​​​​​​​​​​​​Verify the configuration and procedures before live platform implementation Carry out interop test for endpoint devices Configure the Esxi, vSwitch, etc, for Cloud platform in voice network  To Succeed in the Role Higher Diploma/ Degree holder or above in Engineering or related disciplines Experience in voice engineer will be an advantage Self-motivated and good analytic skill in problem solving Good command of spoken and written English and Chinese Candidate with less experience will be considered as Technical Officer Fresh graduates are also welcome  Work Location: Hong Kong  We offer competitive salary package with attractive benefits, including no less than 14 days Annual Leave, Medical Insurance and Discretionary Bonus. If you have the desire for an exciting and rewarding career, please click APPLY NOW or apply by sending your resume immediately to career-engineering@pccw.com, quoting your present and expected salary.  HKT is an equal opportunity employer and welcomes applications from all qualified candidates. Information provided will be treated in strict confidence and will only be used for recruitment-related purposes. Personal data provided by job applicants will be used strictly in accordance with the employer's personal data policies (www.hkt/privacy-statement), a copy of which will be provided immediately upon request. "
